1000001,1,아,あっ、ああ
1000002,1,아이,子供
1000003,1,아이스크림,アイスクリーム
1000004,1,아주,とても、非常に
1000005,1,아주머니,おばさん
1000006,1,아저씨,おじさん
1000007,1,아침,朝、朝食
1000008,1,아침식사,朝食
1000009,1,아침밥,朝ご飯
1000010,1,아들,息子
1000011,1,아니오,いいえ
1000012,1,아니다,～でない
1000013,1,아뇨,いいえ
1000014,1,아내,妻、家内
1000015,1,아파트,アパート、マンション
1000016,1,앞,前
1000017,1,아프다,痛い
1000018,1,아버지,父、お父さん
1000019,1,아홉,九つ、9
1000020,1,알았습니다,わかりました
1000021,1,알았어요,わかりました
1000022,1,알겠습니다,かしこまりました、承知しました
1000023,1,알겠어요,わかりました
1000024,1,알다,知る、知っている
1000025,1,아름답다,美しい
1000026,1,아래,下
1000027,1,안,中
1000028,1,안경,眼鏡
1000029,1,앉다,座る
1000030,1,안되다,うまく行かない
1000031,1,안녕하십니까?,こんにちは
1000032,1,안녕하세요?,こんにちは
1000033,1,안녕하다,元気だ、無事だ
1000034,1,안녕히 계십시오,さようなら
1000035,1,이,この
1000036,1,이,～が、～は (=가)
1000037,1,이월,２月
1000038,1,예,はい
1000039,1,읽다,読む
1000040,1,이것,これ
1000041,1,이십,二十、20
1000042,1,잊어버리다,すっかり忘れてしまう、ど忘れする
1000043,1,이다,～だ、である
1000044,1,이달,今月、この月
1000045,1,있다,ある、いる
1000046,1,잊다,忘れる
1000047,1,이때,この時
1000048,1,이날,この日
1000049,1,입,口
1000050,1,입다,着る
1000051,1,이분,この方
1000052,1,이번,今回
1000053,1,이번 달,今月
1000054,1,이번 주,今週
1000055,1,이야기,話、物語
1000056,1,이야기하다,話す、語る
1000057,1,이라고,～と、～だと (=라고)
1000058,1,일하다,働く
1000059,1,일요일,日曜日
1000060,1,일,日、事
1000061,1,일월,１月
1000062,1,일곱,７つ
1000063,1,일주일,一週間
1000064,1,일본요리,日本料理
1000065,1,일본어,日本語
1000066,1,일본,日本
1000067,1,일본사람,日本人
1000068,1,일본드라마,日本のドラマ
1000069,1,일본말,日本語
1000070,1,이름,名前
1000071,1,일어나다,起きる、生じる、起こる
1000072,1,위,上、上の方、上部
1000073,1,의,～の
1000074,1,의사,医者、医師
1000075,1,의자,椅子
1000076,1,왜,なぜ、どうして
1000077,1,외국,外国
1000078,1,외할아버지,母方の祖父、外祖父
1000079,1,월요일,月曜日
1000080,1,원,～ウォン
1000081,1,우산,傘、雨傘
1000082,1,우체국,郵便局
1000083,1,웃다,笑う
1000084,1,은행,銀行
1000085,1,우표,郵便切手、切手
1000086,1,음악,音楽
1000087,1,음식,食べ物
1000088,1,우유,牛乳
1000089,1,우리,我々
1000090,1,우리나라,わが国
1000091,1,을,～を (=를)
1000092,1,울다,泣く
1000093,1,은,～は (=는)
1000094,1,운동,運動
1000095,1,에,～に、～で
1000096,1,에게,～に
1000097,1,에서,～で、～から
1000098,1,엔,円
1000099,1,오,5
1000100,1,오이,きゅうり
1000101,1,오월,５月
1000102,1,어제,昨日
1000103,1,어젯밤,昨晩
1000104,1,오십,五十、50
1000105,1,오전,午前
1000106,1,어서 오십시오,いらっしゃいませ
1000107,1,어서오세요,いらっしゃいませ
1000108,1,오다,来る、降る
1000109,1,옷,服
1000110,1,어때요?,どうですか
1000111,1,어떻게?,どうやって、どのように
1000112,1,어떠세요?,いかがですか
1000113,1,어떻습니까?,どうですか
1000114,1,어떤,どんな
1000115,1,오빠,兄（年下女性からみて）
1000116,1,어디,どこ、どこに
1000117,1,어느,どの
1000118,1,어느 것,どれ
1000119,1,어느 사람,どの人
1000120,1,어느 쪽,どちら
1000121,1,어느 분,どの方
1000122,1,오늘,今日
1000123,1,오후,午後
1000124,1,없다,ない、いない
1000125,1,어머니,母
1000126,1,어렵다,難しい
1000127,1,얼굴,顔
1000128,1,얼마,いくら（値段、量）
1000129,1,올해,今年
1000130,1,오래간만이에요,お久しぶりです
1000131,1,오래간만입니다,お久しぶりです
1000132,1,언제,いつ
